window_id	count	hetA	fixed	hetB	hetAB
chr18_16396821_16400219	59	0	2	1	0
chr18_16396821_16400219	43	0	3	0	0
chr18_16396821_16400219	35	1	1	1	0
chr18_16396821_16400219	34	1	0	1	1
chr18_16396821_16400219	33	1	0	2	0
chr18_16396821_16400219	32	4	0	0	0
chr18_16396821_16400219	32	1	2	1	0
chr18_16396821_16400219	30	2	2	0	0
chr18_16396821_16400219	30	3	1	0	0
chr18_16396821_16400219	21	2	0	2	1
chr18_16396821_16400219	18	0	0	2	0
chr18_16396821_16400219	16	0	1	3	0
chr18_16396821_16400219	15	0	1	0	1
chr18_16396821_16400219	14	1	3	0	0
chr18_16396821_16400219	13	2	0	3	0
chr18_16396821_16400219	13	0	1	2	0
chr18_16396821_16400219	13	3	0	1	0
chr18_16396821_16400219	13	0	4	0	0
chr18_16396821_16400219	11	3	2	0	0
chr18_16396821_16400219	9	5	1	0	0
chr18_16396821_16400219	8	4	0	2	1
chr18_16396821_16400219	8	2	0	0	1
chr18_16396821_16400219	7	2	1	3	0
chr18_16396821_16400219	7	6	1	0	0
chr18_16396821_16400219	6	3	1	1	0
chr18_16396821_16400219	6	1	0	0	2
chr18_16396821_16400219	6	2	2	1	0
chr18_16396821_16400219	5	3	0	0	1
chr18_16396821_16400219	5	0	0	2	1
chr18_16396821_16400219	4	2	3	0	0
chr18_16396821_16400219	4	2	0	2	0
chr18_16396821_16400219	4	1	0	0	1
chr18_16396821_16400219	4	0	0	0	1
chr18_16396821_16400219	4	1	0	2	1
chr18_16396821_16400219	4	0	2	3	0
chr18_16396821_16400219	4	1	1	2	0
chr18_16396821_16400219	4	0	2	2	0
chr18_16396821_16400219	3	2	0	3	1
chr18_16396821_16400219	3	2	0	1	1
chr18_16396821_16400219	3	1	4	0	0
chr18_16396821_16400219	2	2	0	4	0
chr18_16396821_16400219	2	0	0	0	3
chr18_16396821_16400219	2	1	0	1	2
chr18_16396821_16400219	2	5	0	2	1
chr18_16396821_16400219	2	3	0	3	0
chr18_16396821_16400219	2	1	2	2	0
chr18_16396821_16400219	2	2	1	1	0
chr18_16396821_16400219	1	2	1	4	0
chr18_16396821_16400219	1	4	0	3	1
chr18_16396821_16400219	1	3	0	1	1
chr18_16396821_16400219	1	1	0	4	0
chr18_16396821_16400219	1	0	0	4	0
chr18_16396821_16400219	1	0	1	4	0
chr18_16396821_16400219	1	0	0	1	1
chr18_16396821_16400219	1	0	1	1	1
chr18_16396821_16400219	1	2	0	0	2
chr18_16396821_16400219	1	2	1	1	1
chr18_16396821_16400219	1	0	0	1	2
chr18_16396821_16400219	1	1	2	3	0
chr18_16397461_16400876	1387	0	0	0	0
chr18_16397461_16400876	566	0	1	0	0
chr18_16397461_16400876	478	1	0	0	0
chr18_16397461_16400876	301	0	2	0	0
chr18_16397461_16400876	210	1	1	0	0
chr18_16397461_16400876	161	0	3	0	0
chr18_16397461_16400876	136	0	0	1	0
chr18_16397461_16400876	133	2	0	0	0
chr18_16397461_16400876	123	1	2	0	0
chr18_16397461_16400876	75	1	0	1	0
chr18_16397461_16400876	73	2	1	0	0
chr18_16397461_16400876	65	3	0	0	0
chr18_16397461_16400876	59	0	2	1	0
chr18_16397461_16400876	54	0	0	3	0
chr18_16397461_16400876	53	0	1	1	0
chr18_16397461_16400876	39	1	0	3	0
chr18_16397461_16400876	39	2	0	1	0
chr18_16397461_16400876	33	1	2	1	0
chr18_16397461_16400876	32	4	0	0	0
chr18_16397461_16400876	31	1	1	1	0
chr18_16397461_16400876	28	2	2	0	0
chr18_16397461_16400876	24	3	1	0	0
chr18_16397461_16400876	18	0	1	2	0
chr18_16397461_16400876	15	3	2	0	0
chr18_16397461_16400876	15	0	1	0	1
chr18_16397461_16400876	14	1	3	0	0
chr18_16397461_16400876	14	1	0	2	0
chr18_16397461_16400876	13	3	0	1	0
chr18_16397461_16400876	13	0	4	0	0
chr18_16397461_16400876	8	0	0	2	0
chr18_16397461_16400876	8	1	0	1	1
chr18_16397461_16400876	8	2	0	0	1
chr18_16397461_16400876	8	0	3	1	0
chr18_16397461_16400876	7	6	1	0	0
chr18_16397461_16400876	7	5	1	0	0
chr18_16397461_16400876	6	3	1	1	0
chr18_16397461_16400876	6	0	0	2	1
chr18_16397461_16400876	6	1	0	0	2
chr18_16397461_16400876	6	2	2	1	0
chr18_16397461_16400876	5	3	0	0	1
chr18_16397461_16400876	4	1	0	0	1
chr18_16397461_16400876	4	0	0	0	1
chr18_16397461_16400876	4	1	0	2	1
chr18_16397461_16400876	4	0	2	3	0
chr18_16397461_16400876	4	1	1	2	0
chr18_16397461_16400876	4	0	2	2	0
chr18_16397461_16400876	3	2	0	1	1
chr18_16397461_16400876	3	0	1	3	0
chr18_16397461_16400876	3	1	4	0	0
chr18_16397461_16400876	3	2	3	0	0
chr18_16397461_16400876	2	0	0	0	3
chr18_16397461_16400876	2	1	0	1	2
chr18_16397461_16400876	2	2	0	2	1
chr18_16397461_16400876	2	5	0	2	1
chr18_16397461_16400876	2	3	0	3	0
chr18_16397461_16400876	2	4	0	2	1
chr18_16397461_16400876	2	1	2	2	0
chr18_16397461_16400876	2	2	1	1	0
chr18_16397461_16400876	1	0	0	1	1
chr18_16397461_16400876	1	0	1	1	1
chr18_16397461_16400876	1	2	0	2	0
chr18_16397461_16400876	1	2	0	0	2
chr18_16397461_16400876	1	2	1	1	1
chr18_16397461_16400876	1	0	0	1	2
chr18_16397461_16400876	1	1	2	3	0
chr18_16397461_16400876	1	3	2	1	0
chr18_16398101_16412512	1510	0	0	0	0
chr18_16398101_16412512	560	0	1	0	0
chr18_16398101_16412512	472	1	0	0	0
chr18_16398101_16412512	280	0	2	0	0
chr18_16398101_16412512	163	1	1	0	0
chr18_16398101_16412512	163	1	2	0	0
chr18_16398101_16412512	154	0	3	0	0
chr18_16398101_16412512	113	0	0	1	0
chr18_16398101_16412512	94	2	0	0	0
chr18_16398101_16412512	89	0	1	1	0
chr18_16398101_16412512	71	0	2	1	0
chr18_16398101_16412512	59	1	2	1	0
chr18_16398101_16412512	54	1	0	1	0
chr18_16398101_16412512	54	2	1	0	0
chr18_16398101_16412512	47	2	2	0	0
chr18_16398101_16412512	33	0	0	3	0
chr18_16398101_16412512	31	3	0	0	0
chr18_16398101_16412512	30	0	0	2	0
chr18_16398101_16412512	28	4	0	0	0
chr18_16398101_16412512	23	2	2	1	0
chr18_16398101_16412512	22	0	3	1	0
chr18_16398101_16412512	21	1	1	1	0
chr18_16398101_16412512	21	3	1	0	0
chr18_16398101_16412512	16	0	4	0	0
chr18_16398101_16412512	15	0	1	0	1
chr18_16398101_16412512	14	2	0	1	0
chr18_16398101_16412512	11	1	4	0	0
chr18_16398101_16412512	10	1	0	2	0
chr18_16398101_16412512	9	0	1	2	0
chr18_16398101_16412512	9	3	0	1	0
chr18_16398101_16412512	8	2	1	1	0
chr18_16398101_16412512	4	0	2	3	0
chr18_16398101_16412512	4	1	1	2	0
chr18_16398101_16412512	4	1	3	0	0
chr18_16398101_16412512	4	0	2	2	0
chr18_16398101_16412512	4	3	2	0	0
chr18_16398101_16412512	4	1	4	1	0
chr18_16398101_16412512	4	0	5	0	0
chr18_16398101_16412512	3	2	3	0	0
chr18_16398101_16412512	3	1	0	3	0
chr18_16398101_16412512	3	2	0	3	0
chr18_16398101_16412512	3	2	0	2	0
chr18_16398101_16412512	2	1	2	2	0
chr18_16398101_16412512	2	0	4	1	0
chr18_16398101_16412512	2	1	4	2	0
chr18_16398101_16412512	2	0	5	1	0
chr18_16398101_16412512	1	1	2	3	0
chr18_16398101_16412512	1	3	1	1	0
chr18_16398101_16412512	1	3	2	1	0
chr18_16398101_16412512	1	0	0	2	1
chr18_16398101_16412512	1	0	4	2	0
chr18_16398101_16412512	1	0	5	2	0
chr18_16398939_16413152	1411	0	0	0	0
chr18_16398939_16413152	516	0	1	0	0
chr18_16398939_16413152	404	1	0	0	0
chr18_16398939_16413152	269	0	2	0	0
chr18_16398939_16413152	192	0	0	1	0
chr18_16398939_16413152	174	1	1	0	0
chr18_16398939_16413152	170	1	2	0	0
chr18_16398939_16413152	157	0	3	0	0
chr18_16398939_16413152	125	1	0	1	0
chr18_16398939_16413152	113	0	1	1	0
chr18_16398939_16413152	73	2	1	0	0
chr18_16398939_16413152	69	2	2	0	0
chr18_16398939_16413152	58	1	1	1	0
chr18_16398939_16413152	55	2	0	0	0
chr18_16398939_16413152	42	2	0	1	0
chr18_16398939_16413152	37	1	2	1	0
chr18_16398939_16413152	36	2	1	1	0
chr18_16398939_16413152	36	0	2	1	0
chr18_16398939_16413152	33	3	0	0	0
chr18_16398939_16413152	33	0	0	3	0
chr18_16398939_16413152	32	0	0	2	0
chr18_16398939_16413152	28	4	0	0	0
chr18_16398939_16413152	26	1	0	2	0
chr18_16398939_16413152	24	0	3	1	0
chr18_16398939_16413152	23	3	2	0	0
chr18_16398939_16413152	22	3	1	0	0
chr18_16398939_16413152	17	0	1	0	1
chr18_16398939_16413152	17	2	2	1	0
chr18_16398939_16413152	15	0	1	2	0
chr18_16398939_16413152	15	2	0	2	0
chr18_16398939_16413152	15	3	0	1	0
chr18_16398939_16413152	15	1	1	2	0
chr18_16398939_16413152	13	4	1	1	0
chr18_16398939_16413152	10	2	1	2	0
chr18_16398939_16413152	8	1	4	0	0
chr18_16398939_16413152	8	0	5	0	0
chr18_16398939_16413152	8	4	1	0	0
chr18_16398939_16413152	8	1	0	1	1
chr18_16398939_16413152	7	3	1	1	0
chr18_16398939_16413152	7	0	5	1	0
chr18_16398939_16413152	5	2	3	1	0
chr18_16398939_16413152	5	1	3	1	0
chr18_16398939_16413152	5	1	3	0	0
chr18_16398939_16413152	4	0	4	0	0
chr18_16398939_16413152	4	1	4	1	0
chr18_16398939_16413152	4	2	3	0	0
chr18_16398939_16413152	4	3	1	2	0
chr18_16398939_16413152	4	1	1	0	1
chr18_16398939_16413152	4	1	0	2	1
chr18_16398939_16413152	4	1	0	0	1
chr18_16398939_16413152	4	0	0	1	1
chr18_16398939_16413152	4	2	0	1	1
chr18_16398939_16413152	3	0	0	2	1
chr18_16398939_16413152	3	1	0	3	0
chr18_16398939_16413152	3	2	0	3	0
chr18_16398939_16413152	3	3	1	1	1
chr18_16398939_16413152	3	0	2	2	0
chr18_16398939_16413152	2	0	4	1	0
chr18_16398939_16413152	2	1	4	2	0
chr18_16398939_16413152	2	0	5	2	0
chr18_16398939_16413152	2	4	1	2	0
chr18_16398939_16413152	2	4	2	0	0
chr18_16398939_16413152	2	3	2	0	1
chr18_16398939_16413152	2	0	0	0	1
chr18_16398939_16413152	2	2	1	0	1
chr18_16398939_16413152	2	2	0	2	1
chr18_16398939_16413152	2	2	0	0	1
chr18_16398939_16413152	2	3	0	2	0
chr18_16398939_16413152	1	3	2	1	0
chr18_16398939_16413152	1	0	4	2	0
chr18_16398939_16413152	1	2	3	2	0
chr18_16398939_16413152	1	1	3	2	0
chr18_16398939_16413152	1	0	2	3	0
chr18_16398939_16413152	1	1	1	3	0
chr18_16399579_16413810	1235	0	0	0	0
chr18_16399579_16413810	478	1	0	0	0
chr18_16399579_16413810	429	0	1	0	0
chr18_16399579_16413810	291	0	2	0	0
chr18_16399579_16413810	223	0	0	1	0
chr18_16399579_16413810	204	1	1	0	0
chr18_16399579_16413810	164	0	3	0	0
chr18_16399579_16413810	159	1	2	0	0
chr18_16399579_16413810	145	1	0	1	0
chr18_16399579_16413810	106	0	1	1	0
chr18_16399579_16413810	79	2	2	0	0
chr18_16399579_16413810	75	2	0	0	0
chr18_16399579_16413810	54	1	3	0	0
chr18_16399579_16413810	53	1	1	1	0
chr18_16399579_16413810	49	2	1	0	0
chr18_16399579_16413810	45	3	2	0	0
chr18_16399579_16413810	40	2	0	1	0
chr18_16399579_16413810	40	1	2	1	0
chr18_16399579_16413810	35	0	0	3	0
chr18_16399579_16413810	34	2	1	1	0
chr18_16399579_16413810	33	3	0	0	0
chr18_16399579_16413810	33	0	2	1	0
chr18_16399579_16413810	29	0	0	2	0
chr18_16399579_16413810	28	4	0	0	0
chr18_16399579_16413810	26	1	3	1	0
chr18_16399579_16413810	25	0	3	1	0
chr18_16399579_16413810	24	0	5	0	0
chr18_16399579_16413810	23	1	0	2	0
chr18_16399579_16413810	21	0	1	2	0
chr18_16399579_16413810	17	2	2	1	0
chr18_16399579_16413810	17	3	1	0	0
chr18_16399579_16413810	16	1	4	0	0
chr18_16399579_16413810	16	3	0	1	0
chr18_16399579_16413810	16	4	1	0	0
chr18_16399579_16413810	15	2	0	2	0
chr18_16399579_16413810	15	1	1	2	0
chr18_16399579_16413810	14	4	1	1	0
chr18_16399579_16413810	12	1	0	1	1
chr18_16399579_16413810	11	3	3	0	0
chr18_16399579_16413810	10	2	1	2	0
chr18_16399579_16413810	10	2	3	0	0
chr18_16399579_16413810	9	2	3	1	0
chr18_16399579_16413810	8	0	0	1	1
chr18_16399579_16413810	7	0	5	1	0
chr18_16399579_16413810	6	3	2	1	0
chr18_16399579_16413810	6	3	1	1	0
chr18_16399579_16413810	6	1	0	0	1
chr18_16399579_16413810	6	5	1	0	0
chr18_16399579_16413810	6	1	2	2	0
chr18_16399579_16413810	5	3	3	1	0
chr18_16399579_16413810	5	1	0	4	0
chr18_16399579_16413810	4	0	4	0	0
chr18_16399579_16413810	4	1	4	1	0
chr18_16399579_16413810	4	3	1	2	0
chr18_16399579_16413810	4	1	1	0	1
chr18_16399579_16413810	4	1	0	2	1
chr18_16399579_16413810	4	0	0	0	1
chr18_16399579_16413810	4	2	0	1	1
chr18_16399579_16413810	4	0	2	2	0
chr18_16399579_16413810	3	0	0	2	1
chr18_16399579_16413810	3	1	0	3	0
chr18_16399579_16413810	3	2	0	3	0
chr18_16399579_16413810	3	3	1	1	1
chr18_16399579_16413810	2	0	4	1	0
chr18_16399579_16413810	2	1	4	2	0
chr18_16399579_16413810	2	0	5	2	0
chr18_16399579_16413810	2	4	1	2	0
chr18_16399579_16413810	2	4	2	0	0
chr18_16399579_16413810	2	3	2	0	1
chr18_16399579_16413810	2	0	1	0	1
chr18_16399579_16413810	2	2	1	0	1
chr18_16399579_16413810	2	2	0	2	1
chr18_16399579_16413810	2	2	0	0	1
chr18_16399579_16413810	2	3	0	2	0
chr18_16399579_16413810	2	2	1	1	1
chr18_16399579_16413810	2	0	3	2	0
chr18_16399579_16413810	1	0	4	2	0
chr18_16399579_16413810	1	2	3	2	0
chr18_16399579_16413810	1	1	3	2	0
chr18_16399579_16413810	1	0	2	3	0
chr18_16399579_16413810	1	1	1	3	0
chr18_16399579_16413810	1	3	1	0	1
chr18_16399579_16413810	1	4	1	0	1
chr18_16399579_16413810	1	5	1	1	0
chr18_16399579_16413810	1	0	0	4	0
chr18_16399579_16413810	1	3	2	2	0
chr18_16399579_16413810	1	3	0	4	0
chr18_16400219_16414450	1057	0	0	0	0
chr18_16400219_16414450	441	1	0	0	0
chr18_16400219_16414450	298	0	3	0	0
chr18_16400219_16414450	288	0	1	0	0
chr18_16400219_16414450	279	0	2	0	0
chr18_16400219_16414450	205	1	1	0	0
chr18_16400219_16414450	198	0	0	1	0
chr18_16400219_16414450	153	1	2	0	0
chr18_16400219_16414450	144	1	0	1	0
chr18_16400219_16414450	118	1	3	0	0
chr18_16400219_16414450	114	0	1	1	0
chr18_16400219_16414450	102	2	0	0	0
chr18_16400219_16414450	63	1	1	1	0
chr18_16400219_16414450	59	2	2	0	0
chr18_16400219_16414450	55	2	1	0	0
chr18_16400219_16414450	47	1	2	1	0
chr18_16400219_16414450	45	3	2	0	0
chr18_16400219_16414450	42	2	0	1	0
chr18_16400219_16414450	40	0	2	1	0
chr18_16400219_16414450	38	1	3	1	0
chr18_16400219_16414450	35	0	0	3	0
chr18_16400219_16414450	34	2	1	1	0
chr18_16400219_16414450	31	2	3	0	0
chr18_16400219_16414450	29	0	3	1	0
chr18_16400219_16414450	29	0	0	2	0
chr18_16400219_16414450	25	0	5	0	0
chr18_16400219_16414450	23	1	0	2	0
chr18_16400219_16414450	23	3	0	0	0
chr18_16400219_16414450	22	1	4	0	0
chr18_16400219_16414450	21	0	1	2	0
chr18_16400219_16414450	17	2	2	1	0
chr18_16400219_16414450	17	3	1	0	0
chr18_16400219_16414450	17	2	3	1	0
chr18_16400219_16414450	16	0	4	0	0
chr18_16400219_16414450	16	3	0	1	0
chr18_16400219_16414450	16	4	1	0	0
chr18_16400219_16414450	16	1	1	2	0
chr18_16400219_16414450	15	2	0	2	0
chr18_16400219_16414450	14	4	1	1	0
chr18_16400219_16414450	12	1	0	1	1
chr18_16400219_16414450	11	3	3	0	0
chr18_16400219_16414450	10	2	1	2	0
chr18_16400219_16414450	8	0	0	1	1
chr18_16400219_16414450	7	0	5	1	0
chr18_16400219_16414450	7	1	2	2	0
chr18_16400219_16414450	6	3	2	1	0
chr18_16400219_16414450	6	0	4	1	0
chr18_16400219_16414450	6	3	1	1	0
chr18_16400219_16414450	6	1	0	0	1
chr18_16400219_16414450	6	5	1	0	0
chr18_16400219_16414450	6	1	3	3	0
chr18_16400219_16414450	5	3	3	1	0
chr18_16400219_16414450	5	1	0	4	0
chr18_16400219_16414450	4	1	4	1	0
chr18_16400219_16414450	4	1	3	2	0
chr18_16400219_16414450	4	3	1	2	0
chr18_16400219_16414450	4	1	1	0	1
chr18_16400219_16414450	4	1	0	2	1
chr18_16400219_16414450	4	0	0	0	1
chr18_16400219_16414450	4	2	0	1	1
chr18_16400219_16414450	4	0	2	2	0
chr18_16400219_16414450	4	2	3	3	0
chr18_16400219_16414450	4	6	1	1	0
chr18_16400219_16414450	3	0	0	2	1
chr18_16400219_16414450	3	1	0	3	0
chr18_16400219_16414450	3	2	0	3	0
chr18_16400219_16414450	3	2	3	2	0
chr18_16400219_16414450	3	3	1	1	1
chr18_16400219_16414450	3	1	1	3	0
chr18_16400219_16414450	3	0	3	2	0
chr18_16400219_16414450	3	1	5	0	0
chr18_16400219_16414450	2	0	4	2	0
chr18_16400219_16414450	2	1	4	2	0
chr18_16400219_16414450	2	0	5	2	0
chr18_16400219_16414450	2	4	1	2	0
chr18_16400219_16414450	2	4	2	0	0
chr18_16400219_16414450	2	3	2	0	1
chr18_16400219_16414450	2	0	1	0	1
chr18_16400219_16414450	2	2	1	0	1
chr18_16400219_16414450	2	2	0	2	1
chr18_16400219_16414450	2	2	0	0	1
chr18_16400219_16414450	2	3	0	2	0
chr18_16400219_16414450	2	2	1	1	1
chr18_16400219_16414450	2	0	3	3	0
chr18_16400219_16414450	2	1	2	3	0
chr18_16400219_16414450	2	2	5	0	0
chr18_16400219_16414450	2	5	1	2	0
chr18_16400219_16414450	2	6	1	0	0
chr18_16400219_16414450	2	0	4	3	0
chr18_16400219_16414450	1	0	2	3	0
chr18_16400219_16414450	1	3	1	0	1
chr18_16400219_16414450	1	4	1	0	1
chr18_16400219_16414450	1	5	1	1	0
chr18_16400219_16414450	1	0	0	4	0
chr18_16400219_16414450	1	3	2	2	0
chr18_16400219_16414450	1	3	0	4	0
chr18_16400219_16414450	1	2	4	0	0
chr18_16400219_16414450	1	6	3	0	0
chr18_16400219_16414450	1	6	1	2	0
chr18_16400219_16414450	1	0	6	0	0
chr18_16400876_16415090	1101	0	0	0	0
chr18_16400876_16415090	389	1	0	0	0
chr18_16400876_16415090	314	0	1	0	0
chr18_16400876_16415090	232	0	2	0	0
chr18_16400876_16415090	181	0	3	0	0
chr18_16400876_16415090	178	1	1	0	0
chr18_16400876_16415090	169	0	0	1	0
chr18_16400876_16415090	149	1	2	0	0
chr18_16400876_16415090	146	1	0	1	0
chr18_16400876_16415090	119	0	1	1	0
chr18_16400876_16415090	118	1	3	0	0
chr18_16400876_16415090	103	2	0	0	0
chr18_16400876_16415090	70	1	1	1	0
chr18_16400876_16415090	62	2	2	0	0
chr18_16400876_16415090	60	2	1	0	0
chr18_16400876_16415090	46	1	2	1	0
chr18_16400876_16415090	42	2	0	1	0
chr18_16400876_16415090	41	3	2	0	0
chr18_16400876_16415090	40	0	2	1	0
chr18_16400876_16415090	38	1	3	1	0
chr18_16400876_16415090	36	2	1	1	0
chr18_16400876_16415090	31	2	3	0	0
chr18_16400876_16415090	29	0	0	2	0
chr18_16400876_16415090	26	0	0	3	0
chr18_16400876_16415090	25	0	5	0	0
chr18_16400876_16415090	25	1	0	2	0
chr18_16400876_16415090	23	3	0	0	0
chr18_16400876_16415090	22	1	4	0	0
chr18_16400876_16415090	21	0	3	1	0
chr18_16400876_16415090	18	2	0	2	0
chr18_16400876_16415090	17	2	2	1	0
chr18_16400876_16415090	17	3	1	0	0
chr18_16400876_16415090	17	2	3	1	0
chr18_16400876_16415090	16	0	4	0	0
chr18_16400876_16415090	16	3	0	1	0
chr18_16400876_16415090	16	4	1	0	0
chr18_16400876_16415090	16	1	1	2	0
chr18_16400876_16415090	15	0	1	2	0
chr18_16400876_16415090	14	4	1	1	0
chr18_16400876_16415090	12	1	0	1	1
chr18_16400876_16415090	11	2	1	2	0
chr18_16400876_16415090	11	3	3	0	0
chr18_16400876_16415090	8	0	0	1	1
chr18_16400876_16415090	7	0	5	1	0
chr18_16400876_16415090	7	1	2	2	0
chr18_16400876_16415090	6	0	4	1	0
chr18_16400876_16415090	6	3	1	1	0
chr18_16400876_16415090	6	1	0	0	1
chr18_16400876_16415090	6	5	1	0	0
chr18_16400876_16415090	6	1	3	3	0
chr18_16400876_16415090	5	3	3	1	0
chr18_16400876_16415090	5	3	2	1	0
chr18_16400876_16415090	5	1	0	4	0
chr18_16400876_16415090	4	1	4	1	0
chr18_16400876_16415090	4	1	3	2	0
chr18_16400876_16415090	4	3	1	2	0
chr18_16400876_16415090	4	1	1	0	1
chr18_16400876_16415090	4	1	0	2	1
chr18_16400876_16415090	4	0	0	0	1
chr18_16400876_16415090	4	2	0	1	1
chr18_16400876_16415090	4	0	2	2	0
chr18_16400876_16415090	4	2	3	3	0
chr18_16400876_16415090	4	6	1	1	0
chr18_16400876_16415090	3	1	0	3	0
chr18_16400876_16415090	3	2	0	3	0
chr18_16400876_16415090	3	2	3	2	0
chr18_16400876_16415090	3	3	1	1	1
chr18_16400876_16415090	3	1	1	3	0
chr18_16400876_16415090	3	0	3	2	0
chr18_16400876_16415090	3	1	5	0	0
chr18_16400876_16415090	2	0	4	2	0
chr18_16400876_16415090	2	1	4	2	0
chr18_16400876_16415090	2	0	5	2	0
chr18_16400876_16415090	2	4	1	2	0
chr18_16400876_16415090	2	4	2	0	0
chr18_16400876_16415090	2	3	2	0	1
chr18_16400876_16415090	2	0	1	0	1
chr18_16400876_16415090	2	0	0	2	1
chr18_16400876_16415090	2	2	1	0	1
chr18_16400876_16415090	2	2	0	2	1
chr18_16400876_16415090	2	2	0	0	1
chr18_16400876_16415090	2	3	0	2	0
chr18_16400876_16415090	2	2	1	1	1
chr18_16400876_16415090	2	0	3	3	0
chr18_16400876_16415090	2	1	2	3	0
chr18_16400876_16415090	2	2	5	0	0
chr18_16400876_16415090	2	5	1	2	0
chr18_16400876_16415090	2	6	1	0	0
chr18_16400876_16415090	2	0	4	3	0
chr18_16400876_16415090	1	0	2	3	0
chr18_16400876_16415090	1	3	1	0	1
chr18_16400876_16415090	1	4	1	0	1
chr18_16400876_16415090	1	5	1	1	0
chr18_16400876_16415090	1	0	0	4	0
chr18_16400876_16415090	1	3	2	2	0
chr18_16400876_16415090	1	3	0	4	0
chr18_16400876_16415090	1	2	4	0	0
chr18_16400876_16415090	1	6	3	0	0
chr18_16400876_16415090	1	6	1	2	0
chr18_16400876_16415090	1	0	6	0	0
chr18_16412512_16415760	1221	0	0	0	0
chr18_16412512_16415760	435	1	0	0	0
chr18_16412512_16415760	280	0	1	0	0
chr18_16412512_16415760	218	0	2	0	0
chr18_16412512_16415760	189	1	1	0	0
chr18_16412512_16415760	185	2	0	0	0
chr18_16412512_16415760	172	1	0	1	0
chr18_16412512_16415760	167	0	0	1	0
chr18_16412512_16415760	160	0	3	0	0
chr18_16412512_16415760	118	1	3	0	0
chr18_16412512_16415760	92	1	2	0	0
chr18_16412512_16415760	91	0	1	1	0
chr18_16412512_16415760	68	2	0	1	0
chr18_16412512_16415760	67	1	1	1	0
chr18_16412512_16415760	53	2	1	0	0
chr18_16412512_16415760	42	2	2	0	0
chr18_16412512_16415760	41	3	2	0	0
chr18_16412512_16415760	38	1	3	1	0
chr18_16412512_16415760	31	2	3	0	0
chr18_16412512_16415760	30	2	1	1	0
chr18_16412512_16415760	28	0	2	1	0
chr18_16412512_16415760	22	1	0	2	0
chr18_16412512_16415760	21	0	5	0	0
chr18_16412512_16415760	17	2	3	1	0
chr18_16412512_16415760	17	1	2	1	0
chr18_16412512_16415760	16	4	1	0	0
chr18_16412512_16415760	16	1	1	2	0
chr18_16412512_16415760	15	0	1	2	0
chr18_16412512_16415760	15	2	0	2	0
chr18_16412512_16415760	14	4	1	1	0
chr18_16412512_16415760	14	1	4	0	0
chr18_16412512_16415760	12	1	0	1	1
chr18_16412512_16415760	12	0	4	0	0
chr18_16412512_16415760	11	2	1	2	0
chr18_16412512_16415760	11	3	3	0	0
chr18_16412512_16415760	8	0	0	1	1
chr18_16412512_16415760	7	0	1	0	1
chr18_16412512_16415760	7	3	0	1	0
chr18_16412512_16415760	7	0	3	1	0
chr18_16412512_16415760	7	1	2	2	0
chr18_16412512_16415760	6	3	1	1	0
chr18_16412512_16415760	6	1	0	0	1
chr18_16412512_16415760	6	5	1	0	0
chr18_16412512_16415760	6	1	3	3	0
chr18_16412512_16415760	5	0	5	1	0
chr18_16412512_16415760	5	3	1	0	0
chr18_16412512_16415760	5	0	0	2	0
chr18_16412512_16415760	5	3	3	1	0
chr18_16412512_16415760	5	3	2	1	0
chr18_16412512_16415760	5	1	0	4	0
chr18_16412512_16415760	4	1	3	2	0
chr18_16412512_16415760	4	3	1	2	0
chr18_16412512_16415760	4	1	1	0	1
chr18_16412512_16415760	4	1	0	2	1
chr18_16412512_16415760	4	0	0	0	1
chr18_16412512_16415760	4	2	0	1	1
chr18_16412512_16415760	4	0	2	2	0
chr18_16412512_16415760	4	2	3	3	0
chr18_16412512_16415760	4	6	1	1	0
chr18_16412512_16415760	4	0	4	1	0
chr18_16412512_16415760	3	2	3	2	0
chr18_16412512_16415760	3	3	1	1	1
chr18_16412512_16415760	3	1	1	3	0
chr18_16412512_16415760	3	0	3	2	0
chr18_16412512_16415760	3	1	5	0	0
chr18_16412512_16415760	2	4	1	2	0
chr18_16412512_16415760	2	4	2	0	0
chr18_16412512_16415760	2	3	2	0	1
chr18_16412512_16415760	2	0	0	2	1
chr18_16412512_16415760	2	2	1	0	1
chr18_16412512_16415760	2	2	0	2	1
chr18_16412512_16415760	2	2	0	0	1
chr18_16412512_16415760	2	3	0	2	0
chr18_16412512_16415760	2	3	0	0	0
chr18_16412512_16415760	2	0	0	3	0
chr18_16412512_16415760	2	2	1	1	1
chr18_16412512_16415760	2	0	3	3	0
chr18_16412512_16415760	2	1	2	3	0
chr18_16412512_16415760	2	2	5	0	0
chr18_16412512_16415760	2	5	1	2	0
chr18_16412512_16415760	2	6	1	0	0
chr18_16412512_16415760	2	0	4	3	0
chr18_16412512_16415760	1	0	5	2	0
chr18_16412512_16415760	1	0	2	3	0
chr18_16412512_16415760	1	3	1	0	1
chr18_16412512_16415760	1	4	1	0	1
chr18_16412512_16415760	1	5	1	1	0
chr18_16412512_16415760	1	0	0	4	0
chr18_16412512_16415760	1	3	2	2	0
chr18_16412512_16415760	1	3	0	4	0
chr18_16412512_16415760	1	2	4	0	0
chr18_16412512_16415760	1	6	3	0	0
chr18_16412512_16415760	1	6	1	2	0
chr18_16412512_16415760	1	0	6	0	0
chr18_16412512_16415760	1	0	4	2	0
chr18_16413167_16416400	1661	0	0	0	0
